Season,Team,Lge,GP,G,A,Pts,PIM,+/-,GP_playoffs,G_playoffs,A_playoffs,Pts_playoffs,PIM_playoffs,player_name,position,Min,GA,EN,SO,GAA,W,L,T,Svs,Pct,TRUE
2009-10,Wilkes-Barre/Scranton Penguins,AHL,41,3,2,5,63,-3,--,--,--,--,--,Nate Guenin,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-10,Pittsburgh Penguins,NHL,2,0,0,0,0,-2,--,--,--,--,--,Nate Guenin,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-10,Peoria Rivermen,AHL,27,2,11,13,35,14,--,--,--,--,--,Nate Guenin,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-11,Springfield Falcons,AHL,30,0,5,5,21,8,--,--,--,--,--,Nate Guenin,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-11,Columbus Blue Jackets,NHL,3,0,0,0,2,-3,--,--,--,--,--,Nate Guenin,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-11,Syracuse Crunch,AHL,43,2,10,12,44,-2,--,--,--,--,--,Nate Guenin,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12,Anaheim Ducks,NHL,15,2,0,2,6,6,--,--,--,--,--,Nate Guenin,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12,Syracuse Crunch,AHL,27,0,5,5,16,-4,4,0,0,0,14,Nate Guenin,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-13,Norfolk Admirals,AHL,66,4,20,24,38,6,--,--,--,--,--,Nate Guenin,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-14,Colorado Avalanche,NHL,68,1,8,9,46,3,7,0,1,1,4,Nate Guenin,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-15,Colorado Avalanche,NHL,76,2,13,15,32,-1,--,--,--,--,--,Nate Guenin,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-16,Colorado Avalanche,NHL,29,0,0,0,2,2,--,--,--,--,--,Nate Guenin,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-16,San Antonio Rampage,AHL,24,2,9,11,14,-2,--,--,--,--,--,Nate Guenin,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-17,San Diego Gulls,AHL,56,2,10,12,28,4,10,1,1,2,0,Nate Guenin,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-99,Cowichan Valley Capitals,BCHL,1,0,0,0,0,--,,,,,,Matt Ellison,Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999-00,Cowichan Valley Capitals,BCHL,60,11,23,34,95,--,,,,,,Matt Ellison,Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-01,Cowichan Valley Capitals,BCHL,60,22,44,66,102,--,,,,,,Matt Ellison,Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02,Cowichan Valley Capitals,BCHL,60,42,75,117,76,--,,,,,,Matt Ellison,Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002-03,Red Deer Rebels,WHL,72,40,56,96,80,34,22,7,13,20,28,Matt Ellison,Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003-04,Norfolk Admirals,AHL,71,14,21,35,115,-10,7,0,1,1,4,Matt Ellison,Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003-04,Chicago Blackhawks,NHL,10,0,1,1,0,-3,--,--,--,--,--,Matt Ellison,Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004-05,Norfolk Admirals,AHL,71,14,37,51,44,8,5,0,1,1,2,Matt Ellison,Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-06,Chicago Blackhawks,NHL,26,3,9,12,17,-4,--,--,--,--,--,Matt Ellison,Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-06,Philadelphia Flyers,NHL,5,0,1,1,2,2,--,--,--,--,--,Matt Ellison,Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-06,Philadelphia Phantoms,AHL,48,12,13,25,35,-8,--,--,--,--,--,Matt Ellison,Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07,Philadelphia Phantoms,AHL,62,12,27,39,43,0,--,--,--,--,--,Matt Ellison,Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07,Philadelphia Flyers,NHL,2,0,0,0,0,0,--,--,--,--,--,Matt Ellison,Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-08,Milwaukee Admirals,AHL,75,26,32,58,55,1,5,0,0,0,2,Matt Ellison,Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-09,Riga Dynamo,KHL,55,15,24,39,84,1,3,0,1,1,0,Matt Ellison,Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-10,Balashikha MVD HC,KHL,52,16,18,34,102,1,22,4,5,9,10,Matt Ellison,Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-11,Nizhny Novgorod Torpedo,KHL,53,21,29,50,28,-6,--,--,--,--,--,Matt Ellison,Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12,Nizhny Novgorod Torpedo,KHL,25,10,10,20,14,-1,,,,,,Matt Ellison,Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-13,Nizhny Novgorod Torpedo,KHL,33,3,14,17,10,-9,--,--,--,--,--,Matt Ellison,Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-14,Biel HC,Swiss-A,7,0,1,1,4,-2,--,--,--,--,--,Matt Ellison,Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-14,Zagreb Medvescak KHL,KHL,38,8,7,15,28,2,4,3,0,3,0,Matt Ellison,Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-15,Minsk Dynamo,KHL,58,24,33,57,38,-2,5,1,2,3,2,Matt Ellison,Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-16,Minsk Dynamo,KHL,54,26,29,55,54,-10,--,--,--,--,--,Matt Ellison,Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-17,Minsk Dynamo,KHL,54,16,33,49,85,-9,5,2,0,2,2,Matt Ellison,Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-18,Magnitogorsk Metallurg,KHL,55,20,25,45,24,6,10,2,2,4,3,Matt Ellison,Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-19,Magnitogorsk Metallurg,KHL,62,20,35,55,34,12,6,2,0,2,1,Matt Ellison,Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-01,Chicago Steel,USHL,1,0,0,0,0,--,--,--,--,--,--,Tom Gilbert,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02,Chicago Steel,USHL,57,13,15,28,62,--,4,0,0,0,4,Tom Gilbert,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002-03,U. of Wisconsin,WCHA,39,7,13,20,36,--,,,,,,Tom Gilbert,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003-04,U. of Wisconsin,WCHA,39,6,15,21,36,--,,,,,,Tom Gilbert,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004-05,U. of Wisconsin,WCHA,41,8,9,17,48,--,,,,,,Tom Gilbert,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-06,U. of Wisconsin,WCHA,43,12,19,31,32,--,,,,,,Tom Gilbert,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07,Wilkes-Barre/Scranton Penguins,AHL,48,4,26,30,32,6,10,1,7,8,10,Tom Gilbert,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07,Edmonton Oilers,NHL,12,1,5,6,0,-1,--,--,--,--,--,Tom Gilbert,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-08,Edmonton Oilers,NHL,82,13,20,33,20,-6,--,--,--,--,--,Tom Gilbert,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-09,Edmonton Oilers,NHL,82,5,40,45,26,6,--,--,--,--,--,Tom Gilbert,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-10,Edmonton Oilers,NHL,82,5,26,31,16,-10,--,--,--,--,--,Tom Gilbert,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-11,Edmonton Oilers,NHL,79,6,20,26,32,-14,--,--,--,--,--,Tom Gilbert,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12,Edmonton Oilers,NHL,47,3,14,17,12,-3,--,--,--,--,--,Tom Gilbert,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12,Minnesota Wild,NHL,20,0,5,5,8,-5,--,--,--,--,--,Tom Gilbert,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-13,Minnesota Wild,NHL,43,3,10,13,18,-11,5,0,0,0,2,Tom Gilbert,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-14,Florida Panthers,NHL,73,3,25,28,18,-5,--,--,--,--,--,Tom Gilbert,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-15,Montreal Canadiens,NHL,72,4,8,12,30,10,12,2,3,5,14,Tom Gilbert,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-16,Montreal Canadiens,NHL,45,1,1,2,12,3,--,--,--,--,--,Tom Gilbert,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-17,Los Angeles Kings,NHL,18,1,4,5,6,-4,--,--,--,--,--,Tom Gilbert,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-17,Ontario Reign,AHL,5,0,1,1,4,-2,--,--,--,--,--,Tom Gilbert,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-17,Hershey Bears,AHL,25,3,10,13,6,12,9,0,2,2,0,Tom Gilbert,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-18,Nuermberg Thomas Sabo Ice Tigers,DEL,49,1,10,11,30,3,12,0,7,7,4,Tom Gilbert,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-19,Nuermberg Thomas Sabo Ice Tigers,DEL,31,3,15,18,18,2,8,1,0,1,6,Tom Gilbert,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-20,Nuermberg Thomas Sabo Ice Tigers,DEL,43,4,12,16,16,-7,,,,,,Tom Gilbert,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-21,Nuermberg Thomas Sabo Ice Tigers,DEL,36,2,9,11,12,-10,--,--,--,--,--,Tom Gilbert,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002-03,Pardubice HC,Czech,9,1,1,2,0,1,--,--,--,--,--,Jan Kubista,Right Wing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003-04,Sodertalje SK,SEL,43,0,1,1,20,-2,--,--,--,--,--,Johan Berggren,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003-04,Sodertalje SK Jr.,Swe-Jr,25,1,7,8,28,4,,,,,,Johan Berggren,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-06,Sodertalje SK Jr.,Swe-Jr,6,1,2,3,2,4,,,,,,Johan Berggren,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-06,Sodertalje SK,SEL,9,0,0,0,2,-1,--,--,--,--,--,Johan Berggren,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-06,Vaxjo HC,Swe-1,9,1,1,2,20,5,,,,,,Johan Berggren,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-06,Arboga IFK,Swe-1,20,1,1,2,41,-3,,,,,,Johan Berggren,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-01,Sioux City Musketeers,USHL,56,8,20,28,45,--,2,0,0,0,26,John Zeiler,Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02,Sioux City Musketeers,USHL,60,23,27,50,116,--,12,2,3,5,25,John Zeiler,Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002-03,St. Lawrence University,ECAC,37,10,17,27,28,--,,,,,,John Zeiler,Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003-04,St. Lawrence University,ECAC,41,8,28,36,42,--,,,,,,John Zeiler,Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004-05,St. Lawrence University,ECAC,38,9,23,32,42,--,,,,,,John Zeiler,Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-06,St. Lawrence University,ECAC,28,13,15,28,28,--,,,,,,John Zeiler,Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-06,San Antonio Rampage,AHL,8,0,1,1,10,-1,--,--,--,--,--,John Zeiler,Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-06,Lubbock Cotton Kings,CHL,4,2,0,2,16,2,--,--,--,--,--,John Zeiler,Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07,Manchester Monarchs,AHL,56,12,16,28,70,15,16,3,2,5,14,John Zeiler,Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07,Los Angeles Kings,NHL,23,1,2,3,22,-2,--,--,--,--,--,John Zeiler,Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-08,Los Angeles Kings,NHL,36,0,1,1,23,-6,--,--,--,--,--,John Zeiler,Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-08,Manchester Monarchs,AHL,45,6,6,12,40,-3,4,0,2,2,8,John Zeiler,Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-09,Los Angeles Kings,NHL,27,0,1,1,42,-2,--,--,--,--,--,John Zeiler,Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-09,Manchester Monarchs,AHL,2,0,1,1,4,-1,--,--,--,--,--,John Zeiler,Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-10,Manchester Monarchs,AHL,65,11,9,20,31,7,16,4,3,7,4,John Zeiler,Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-11,Manchester Monarchs,AHL,69,9,19,28,86,10,5,1,1,2,4,John Zeiler,Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-11,Los Angeles Kings,NHL,4,0,0,0,0,-1,--,--,--,--,--,John Zeiler,Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12,Augsburg Panthers,DEL,52,7,21,28,58,-11,2,0,0,0,4,John Zeiler,Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-13,Augsburg Panthers,DEL,52,8,15,23,89,-7,2,0,1,1,2,John Zeiler,Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-14,Augsburg Panthers,DEL,43,2,4,6,36,-7,--,--,--,--,--,John Zeiler,Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-15,Kassel Huskies,DEL-2,46,11,28,39,71,--,5,0,2,2,6,John Zeiler,Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1991-92,Tacoma Rockets,WHL,16,5,2,7,4,--,--,--,--,--,--,Lasse Pirjeta,Left Wing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993-94,TPS Turku,SM-liiga,43,9,9,18,14,--,11,4,0,4,2,Lasse Pirjeta,Left Wing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994-95,TPS Turku,SM-liiga,49,7,13,20,64,-2,8,0,1,1,29,Lasse Pirjeta,Left Wing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-96,TPS Turku,SM-liiga,45,13,14,27,34,--,11,6,3,9,4,Lasse Pirjeta,Left Wing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996-97,Vastra Frolunda HC,SEL,50,14,8,22,36,--,3,0,1,1,4,Lasse Pirjeta,Left Wing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997-98,Tappara Tampere,SM-liiga,48,24,22,46,20,12,4,1,1,2,2,Lasse Pirjeta,Left Wing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-99,Tappara Tampere,SM-liiga,54,22,19,41,32,0,--,--,--,--,--,Lasse Pirjeta,Left Wing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999-00,HIFK Helsinki,SM-liiga,54,18,25,43,24,4,9,2,3,5,10,Lasse Pirjeta,Left Wing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-01,HIFK Helsinki,SM-liiga,56,15,18,33,18,1,--,--,--,--,--,Lasse Pirjeta,Left Wing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02,Karpat,SM-liiga,55,15,26,41,24,-7,4,2,2,4,2,Lasse Pirjeta,Left Wing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002-03,Columbus Blue Jackets,NHL,51,11,10,21,12,-4,--,--,--,--,--,Lasse Pirjeta,Left Wing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003-04,Columbus Blue Jackets,NHL,57,2,8,10,20,-6,--,--,--,--,--,Lasse Pirjeta,Left Wing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003-04,Syracuse Crunch,AHL,5,1,2,3,2,2,--,--,--,--,--,Lasse Pirjeta,Left Wing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003-04,Pittsburgh Penguins,NHL,13,6,6,12,0,3,--,--,--,--,--,Lasse Pirjeta,Left Wing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004-05,HIFK Helsinki,SM-liiga,45,16,20,36,26,13,5,2,0,2,2,Lasse Pirjeta,Left Wing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-06,Pittsburgh Penguins,NHL,25,4,3,7,18,4,--,--,--,--,--,Lasse Pirjeta,Left Wing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-06,Wilkes-Barre/Scranton Penguins,AHL,8,1,4,5,6,0,--,--,--,--,--,Lasse Pirjeta,Left Wing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-06,Kloten HC,Swiss-A,7,1,2,3,2,--,9,0,2,2,2,Lasse Pirjeta,Left Wing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07,Malmo IF,SEL,54,10,16,26,44,-13,--,--,--,--,--,Lasse Pirjeta,Left Wing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-08,Malmo Redhawks,Swe-1,4,4,2,6,2,6,,,,,,Lasse Pirjeta,Left Wing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-09,Pelicans,SM-liiga,7,0,1,1,4,-1,--,--,--,--,--,Lasse Pirjeta,Left Wing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-01,Karpat,SM-liiga,4,0,0,0,2,-2,4,0,0,0,0,Topi Jaakola,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02,Karpat,SM-liiga,44,0,4,4,18,3,4,0,0,0,4,Topi Jaakola,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002-03,Karpat,SM-liiga,52,2,2,4,18,3,15,0,0,0,8,Topi Jaakola,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003-04,Karpat,SM-liiga,52,0,4,4,12,10,14,0,1,1,6,Topi Jaakola,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004-05,Karpat,SM-liiga,33,1,3,4,6,12,--,--,--,--,--,Topi Jaakola,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-06,Karpat,SM-liiga,55,1,7,8,28,7,11,0,0,0,2,Topi Jaakola,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07,Karpat,SM-liiga,56,2,6,8,36,5,10,0,3,3,8,Topi Jaakola,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-08,Karpat,SM-liiga,55,3,11,14,46,18,,,,,,Topi Jaakola,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-09,Sodertalje SK,SEL,51,0,11,11,22,-15,--,--,--,--,--,Topi Jaakola,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-10,Sodertalje SK,SEL,30,0,4,4,8,-4,--,--,--,--,--,Topi Jaakola,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-11,Lulea HF,SEL,55,2,5,7,14,0,13,0,5,5,2,Topi Jaakola,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12,Lulea HF,SEL,54,2,13,15,18,14,,,,,,Topi Jaakola,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-13,Khabarovsk Amur,KHL,27,5,5,10,16,-14,--,--,--,--,--,Topi Jaakola,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-14,Prague Lev,KHL,48,9,4,13,16,19,11,0,1,1,4,Topi Jaakola,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-15,Jokerit Helsinki,KHL,54,4,10,14,24,3,10,0,2,2,0,Topi Jaakola,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-16,Jokerit Helsinki,KHL,57,10,15,25,45,7,5,0,2,2,25,Topi Jaakola,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-17,Jokerit Helsinki,KHL,55,3,16,19,37,-19,4,0,2,2,2,Topi Jaakola,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-18,HV71 Jonkoping,SweHL,39,2,6,8,16,7,--,--,--,--,--,Topi Jaakola,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-19,TPS Turku,SM-liiga,1,0,0,0,0,0,--,--,--,--,--,Topi Jaakola,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-20,Pelicans,SM-liiga,38,3,14,17,33,-19,,,,,,Topi Jaakola,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-01,Bismarck Bobcats,AWHL,10,NA,0,NA,0,NA,,NA,,NA,,Joseph Pearce,Goalie,,,,,,,,,,,NA
2001-02,New Hampshire Jr. Monarchs,EJHL,0,NA,0,NA,0,NA,,NA,,NA,,Joseph Pearce,Goalie,,,,,,,,,,,NA
2002-03,Chicago Steel,USHL,37,NA,0,NA,14,NA,-,NA,-,NA,-,Joseph Pearce,Goalie,1980,96,0,1,2.91,18,12,3,797,0.892,NA
2003-04,Boston College,H-East,5,NA,0,NA,0,NA,,NA,,NA,,Joseph Pearce,Goalie,270,14,0,0,3.11,2,2,0,97,0.874,NA
2005-06,Boston College,H-East,3,NA,0,NA,0,NA,,NA,,NA,,Joseph Pearce,Goalie,184,7,0,0,2.28,2,0,1,65,0.903,NA
2001-02,Sioux Falls Stampede,USHL,13,2,4,6,0,--,2,0,0,0,2,Andy Sertich,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002-03,U. of Minnesota,WCHA,44,5,8,13,12,--,,,,,,Andy Sertich,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003-04,U. of Minnesota,WCHA,43,8,14,22,14,--,,,,,,Andy Sertich,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004-05,U. of Minnesota,WCHA,43,6,9,15,8,--,,,,,,Andy Sertich,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-06,U. of Minnesota,WCHA,41,8,8,16,22,--,,,,,,Andy Sertich,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07,Utah Grizzlies,ECHL,72,7,40,47,41,-30,--,--,--,--,--,Andy Sertich,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-08,Utah Grizzlies,ECHL,29,3,14,17,8,0,--,--,--,--,--,Andy Sertich,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-08,Bridgeport Sound Tigers,AHL,28,3,6,9,4,-1,--,--,--,--,--,Andy Sertich,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-09,Bridgeport Sound Tigers,AHL,6,0,0,0,0,0,--,--,--,--,--,Andy Sertich,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-09,Utah Grizzlies,ECHL,62,12,24,36,34,-10,5,0,1,1,4,Andy Sertich,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-10,Zagreb Medvescak KHL,Austria,54,8,26,34,8,2,,,,,,Andy Sertich,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-11,Zagreb Medvescak KHL,Austria,54,10,21,31,22,5,,,,,,Andy Sertich,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12,Zagreb Medvescak KHL,Austria,50,11,22,33,10,14,9,0,0,0,4,Andy Sertich,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-13,Zagreb Medvescak KHL,Austria,54,12,31,43,25,--,6,3,2,5,2,Andy Sertich,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-14,Graz EC,Austria,17,2,3,5,4,--,,,,,,Andy Sertich,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-14,Szekeshfehervar Alba Volan HC,Austria,35,8,20,28,6,--,,,,,,Andy Sertich,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-15,Dornbirn EC,Austria,54,4,22,26,20,-2,--,--,--,--,--,Andy Sertich,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999-00,Kelowna Rockets,WHL,46,5,5,10,42,-7,5,0,0,0,0,Cam Paddock,Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-01,Kelowna Rockets,WHL,72,14,10,24,110,0,6,0,0,0,4,Cam Paddock,Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02,Kelowna Rockets,WHL,72,38,35,73,122,6,15,8,6,14,35,Cam Paddock,Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002-03,Kelowna Rockets,WHL,71,33,26,59,107,28,19,11,8,19,18,Cam Paddock,Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
